Id,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,TotalSF,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SalesPrice
1308,14.02638581,0,0,0.730463147,1.540962756,1.820334104,0,13.10998916,0,1.194317638,2.259673787,0.730463147,0,1.194317638,10.25184672,0.730463147,7.646538008,1.194317638,1.194317638,1.820334104,2.055641538,1.194317638,1.194317638,2.259673787,10.59413615,1.194317638,2.055641538,0,2.055641538,14.11819563,14.02638581,0,1.820334104,0.730463147,0,0,22.19810794,6.654950444,1.540962756,0,2.055641538,0,0,2.440268378,8.179633643,2.440268378,2.440268378,1.194317638,0,1.540962756,0,0.730463147,2.440268378,14.02638581,0,14.11819563,14.18596554,1.820334104,16.29280765,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.7218888
1309,12.81989735,0,0,0.730463147,1.540962756,1.820334104,1.540962756,11.90711726,0,1.194317638,2.259673787,0.730463147,0,1.194317638,9.384956207,0.730463147,0,1.820334104,1.194317638,1.820334104,1.540962756,0,1.194317638,2.259673787,10.31250144,1.194317638,2.055641538,1.194317638,2.055641538,14.19064738,12.81989735,0,0,0.730463147,1.194317638,0,19.37639795,5.914940019,1.540962756,0,2.055641538,6.221213633,0,0,6.615044151,1.820334104,2.440268378,1.194317638,0,1.540962756,0,0.730463147,2.259673787,12.81989735,8.728897992,14.19064738,14.19376529,0.730463147,14.95375781,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.22096618
1310,13.20770476,13.00511549,0,0.730463147,1.820334104,1.820334104,1.540962756,10.17948904,0,1.194317638,2.259673787,0,0,0,12.04268252,0.730463147,0,1.820334104,1.194317638,1.820334104,0,0.730463147,1.194317638,2.259673787,11.33259669,1.194317638,1.194317638,1.194317638,1.194317638,14.16717839,15.27339621,0.730463147,0,0.730463147,1.194317638,0,19.7006509,6.426512698,0,0,2.885846472,9.294080796,0,2.602594469,0,1.820334104,2.602594469,1.194317638,0,1.540962756,0,0.730463147,2.750250297,13.20770476,10.27220196,14.16717839,14.16717839,0.730463147,16.68841124,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.61818561
1311,13.14356142,12.58997436,0,0.730463147,1.820334104,1.820334104,1.540962756,0,0,2.259673787,2.259673787,0,0,1.194317638,13.0824719,0.730463147,0,1.820334104,1.194317638,1.820334104,2.055641538,0.730463147,1.194317638,2.259673787,11.43518206,1.540962756,2.055641538,0,2.055641538,14.18127774,15.01809949,0.730463147,0,0.730463147,1.194317638,0,21.47422565,6.808145364,0,0,2.885846472,7.685747363,0,2.440268378,4.492017743,1.820334104,2.750250297,1.194317638,0,1.540962756,0,0.730463147,2.885846472,13.0824719,11.02312257,14.18127774,14.18127774,1.820334104,16.45949927,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.71640515
1312,11.97559815,0,0,0.730463147,1.540962756,1.820334104,1.540962756,11.26721654,0,2.055641538,2.259673787,0.730463147,0,1.820334104,8.274265741,0.730463147,0,1.820334104,1.540962756,1.820334104,2.055641538,0.730463147,0.730463147,2.259673787,8.864879393,0.730463147,2.055641538,1.540962756,2.055641538,14.11342049,11.97559815,0,0,0.730463147,1.540962756,0,19.09116376,5.684506657,1.540962756,0,2.055641538,0,0,0.730463147,4.792129644,2.055641538,1.820334104,1.194317638,0,1.540962756,0,0.730463147,2.055641538,11.97559815,0,14.11023361,14.11023361,0.730463147,14.01658615,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.68688718
1313,12.37486,12.18121742,0,0.730463147,1.820334104,1.820334104,1.194317638,10.27220196,8.831513537,0,1.540962756,0,0,0.730463147,7.82454603,0.730463147,0,1.820334104,1.540962756,1.820334104,1.194317638,1.194317638,1.194317638,2.259673787,10.63488735,1.194317638,2.055641538,1.540962756,2.055641538,14.13406803,14.35386351,0.730463147,1.820334104,0.730463147,1.540962756,0,20.28379338,6.337529395,1.540962756,0,2.885846472,0,0,2.602594469,0,1.820334104,2.259673787,1.194317638,0,1.540962756,0,0.730463147,2.750250297,11.98736356,8.864879393,14.13406803,14.13406803,1.194317638,15.55994761,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.2399957
1314,13.55313238,0,0,0.730463147,1.540962756,1.820334104,0.730463147,0,0,2.259673787,2.259673787,0.730463147,0,0,13.53822466,0.730463147,0,1.820334104,1.194317638,1.820334104,1.194317638,0.730463147,1.194317638,2.259673787,11.70545081,1.540962756,2.055641538,1.194317638,2.055641538,14.19532326,13.55313238,0,0,0.730463147,0,0,19.96332186,5.714668903,0,0,2.055641538,8.780688592,0,0,5.053371049,1.820334104,2.602594469,1.194317638,0,1.540962756,0,0.730463147,2.602594469,13.53822466,7.774944791,14.19532326,14.19532326,1.540962756,15.7593092,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.59640381
1315,12.99423406,0,0,1.194317638,1.194317638,0.730463147,1.540962756,0,0,2.259673787,2.259673787,0,0,0,12.99423406,0.730463147,0,1.820334104,1.194317638,1.820334104,1.194317638,0.730463147,1.194317638,2.259673787,10.09457829,1.194317638,2.055641538,1.194317638,2.055641538,14.19220667,12.99423406,0,0,0.730463147,1.194317638,0,16.66120915,5.248357473,1.540962756,0,0,0,0,2.259673787,8.520649911,1.820334104,2.440268378,1.194317638,0,1.540962756,0,0.730463147,2.055641538,12.99423406,0,14.19220667,14.19376529,0.730463147,15.14725912,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.24961573
1316,13.8338057,0,0,0.730463147,1.540962756,1.820334104,0.730463147,0,0,2.259673787,2.259673787,0,0,1.194317638,13.77485301,0.730463147,0,1.820334104,1.194317638,1.820334104,2.055641538,0.730463147,1.194317638,2.259673787,11.32539842,1.540962756,2.055641538,1.194317638,2.055641538,14.1844036,13.8338057,0,0,0.730463147,1.194317638,0,21.47622511,5.968980585,0.730463147,0,2.055641538,7.848990272,0,2.885846472,7.483295642,1.820334104,2.602594469,1.194317638,0,1.540962756,0,0.730463147,2.440268378,13.77485301,8.081454684,14.1844036,14.18596554,0,16.04649698,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.52453001
1317,11.97559815,0,0,0.730463147,1.540962756,1.820334104,1.540962756,10.23135174,0,0,2.259673787,0,0,1.820334104,9.538931491,0.730463147,0,1.820334104,1.540962756,1.820334104,1.540962756,0,0.730463147,2.259673787,8.585749373,0.730463147,2.055641538,1.540962756,2.055641538,14.11023361,11.97559815,0,0,0.730463147,1.540962756,0,19.95902348,6.098626105,1.540962756,0,2.055641538,7.216434458,0,1.820334104,0,1.820334104,1.820334104,1.194317638,0,1.540962756,0,0.730463147,2.055641538,11.71822847,0,14.11023361,14.11023361,0.730463147,13.87654834,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.61729449
1318,13.25859195,0,0,0.730463147,1.540962756,1.820334104,1.540962756,7.979426117,10.99523406,0,2.055641538,0.730463147,0,1.820334104,10.86028293,0.730463147,0,1.820334104,1.540962756,1.820334104,1.194317638,1.194317638,0.730463147,2.259673787,9.962454581,1.194317638,2.055641538,1.194317638,2.055641538,14.1150129,13.25859195,0.730463147,1.194317638,0.730463147,1.540962756,0,19.18915768,5.968980585,1.540962756,0,2.055641538,0,0,2.602594469,0,1.194317638,2.259673787,1.194317638,0,1.540962756,8.274265741,0.730463147,2.259673787,13.25859195,6.91688744,14.1150129,14.1150129,1.540962756,15.44067074,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.96081768
1319,11.22286745,0,0,0.730463147,1.194317638,1.194317638,1.820334104,0,0,1.820334104,1.820334104,0,0,1.540962756,0,0,0,1.820334104,1.540962756,1.820334104,1.540962756,0,0.730463147,2.259673787,8.922310255,0.730463147,0.730463147,1.540962756,2.055641538,14.11182739,11.22286745,0,1.820334104,0.730463147,1.540962756,0,18.28595121,5.392276337,0,0,2.055641538,0,0,2.750250297,0,2.055641538,1.540962756,1.194317638,0,1.540962756,0,0.730463147,1.820334104,0,0,14.10225425,14.10385151,1.194317638,11.22286745,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.19135563
1320,12.29285684,11.71184593,0,0.730463147,1.540962756,1.820334104,1.540962756,11.04683028,0,1.194317638,2.259673787,0.730463147,0,1.194317638,6.123681003,0.730463147,0,1.820334104,1.194317638,1.820334104,2.055641538,0.730463147,1.194317638,2.259673787,10.58043042,1.194317638,2.055641538,1.194317638,2.055641538,14.17031625,14.06047907,0.730463147,0,0.730463147,1.194317638,0,19.94767248,6.789529331,0,0,2.885846472,0,0,2.602594469,4.926918045,1.820334104,2.440268378,1.194317638,0,1.540962756,0,0.730463147,2.602594469,11.33259669,8.51121971,14.17031625,14.17031625,1.820334104,15.10957619,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.15478461
1321,11.17788645,0,0,0.730463147,1.194317638,1.820334104,1.540962756,8.864879393,0,1.540962756,2.259673787,0,0,1.820334104,7.33860727,0.730463147,0,1.820334104,0.730463147,1.820334104,1.540962756,0,0.730463147,2.259673787,0,0,1.540962756,0.730463147,1.540962756,0,11.17788645,0,1.194317638,0.730463147,0.730463147,0,17.48405114,5.357203202,1.540962756,0,2.259673787,0,0,1.540962756,0,2.259673787,1.820334104,1.194317638,0,1.540962756,0,0.730463147,2.055641538,9.835883259,7.672744987,14.08784748,14.10385151,1.540962756,12.4676445,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.32056569
1322,13.84753832,0,0,0.730463147,1.194317638,1.820334104,0,0,0,2.259673787,2.259673787,0,0,0,13.84753832,0.730463147,0,1.820334104,1.194317638,1.820334104,1.194317638,0.730463147,1.194317638,2.259673787,11.81558767,1.540962756,2.055641538,1.194317638,2.055641538,14.19376529,13.84753832,0,0,0.730463147,1.194317638,0,19.86863312,6.098626105,1.540962756,0,2.055641538,9.882545918,0,1.820334104,5.321540563,1.820334104,2.602594469,1.194317638,0,1.540962756,0,0.730463147,2.440268378,13.84753832,0,14.19220667,14.19376529,0.730463147,16.09431829,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.89819467
1323,11.49382027,0,0,0.730463147,1.194317638,0,1.540962756,0,0,2.259673787,2.259673787,0,0,1.820334104,11.49382027,0,6.654950444,1.820334104,1.540962756,1.194317638,1.540962756,0,0.730463147,2.259673787,0,0,1.540962756,0.730463147,1.540962756,0,11.49382027,0,0.730463147,0.730463147,1.540962756,0,16.13781661,4.969939052,1.540962756,0,2.259673787,0,0,0,0,1.540962756,1.820334104,0,0,1.540962756,0,0.730463147,2.055641538,11.49382027,0,14.05886277,14.10385151,1.194317638,13.48175853,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.91510665
1324,11.41772883,0,0,0.730463147,1.540962756,1.820334104,1.540962756,10.48744435,0,2.055641538,2.259673787,0,0,1.820334104,0,0.730463147,8.914178989,1.820334104,1.540962756,1.820334104,1.540962756,0,0.730463147,2.259673787,0,0,1.540962756,0.730463147,1.540962756,0,11.41772883,0,0,0.730463147,1.194317638,0.730463147,16.69415837,5.968980585,1.540962756,0,2.259673787,0,0,2.440268378,0,2.055641538,1.540962756,1.194317638,0,1.540962756,0,0.730463147,2.259673787,10.48744435,0,14.07338382,14.19220667,0.730463147,12.91932026,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.27721579
1325,11.56146049,0,0,0.730463147,1.540962756,1.820334104,1.540962756,10.91414798,0,0,2.259673787,0,0.730463147,1.820334104,7.81223575,0.730463147,0,1.194317638,1.194317638,1.194317638,0,0.730463147,0.730463147,2.259673787,8.728897992,0.730463147,2.055641538,1.540962756,2.055641538,14.15460008,11.56146049,0,0,0.730463147,1.194317638,0,18.2706776,5.684506657,1.540962756,0,2.055641538,0,0,0.730463147,0,2.602594469,2.055641538,1.194317638,0,1.540962756,0,0.730463147,2.055641538,11.56146049,0,14.15460008,14.19532326,1.194317638,13.5568496,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.77913617
